listing_id,host_since,host_acceptance_rate,superhost,host_total_listings,neighborhood,room_type,accommodates,beds,min_nights,total_reviews,avg_rating,price
51434786,9/18/2016,0.98,FALSE,2,Petworth,EntireHome/apt,5,3,2,24,4.71,119
51471279,5/16/2021,0.95,FALSE,1,FortMcNair,EntireHome/apt,3,1,31,20,4.55,214
51487377,8/3/2020,0.95,FALSE,5,Bellevue,EntireHome/apt,9,5,7,1,5,279
51510888,2/24/2014,1,FALSE,10,Takoma,PrivateRoom,3,2,31,7,4.57,69
51519661,11/21/2016,0.93,TRUE,2,Bellevue,EntireHome/apt,5,2,31,4,5,224
51542353,2/12/2020,0.99,TRUE,1,CapitolHill,EntireHome/apt,6,3,2,64,4.94,289
51599456,8/14/2020,0.92,FALSE,1,CapitolHill,EntireHome/apt,4,2,31,24,4.58,271
51625092,3/24/2017,1,FALSE,1341,Takoma,EntireHome/apt,7,3,31,13,4.77,173
51652582,5/11/2015,1,TRUE,23,CapitolHill,EntireHome/apt,4,2,31,17,4.94,139
51666017,8/27/2019,1,FALSE,1,Petworth,EntireHome/apt,3,1,31,15,4.47,115
51667347,5/14/2012,0.99,TRUE,4,Georgetown,EntireHome/apt,2,1,2,52,4.87,96
51684448,8/9/2011,0.93,TRUE,1,Petworth,EntireHome/apt,2,1,2,21,4.95,149
51734603,2/7/2016,0.94,FALSE,3,Bellevue,EntireHome/apt,4,3,3,16,4.75,126
51773784,7/29/2015,0.99,FALSE,253,DupontCircle,EntireHome/apt,2,1,31,36,4.78,108
51818199,10/15/2018,0.96,FALSE,2,CapitolHill,EntireHome/apt,2,1,2,10,5,119
51830606,7/21/2015,0.73,FALSE,9,Petworth,EntireHome/apt,4,1,31,3,4.33,225
51887022,3/12/2014,1,TRUE,1,Takoma,EntireHome/apt,2,1,2,14,5,120
51922422,10/15/2015,0.99,TRUE,250,DupontCircle,EntireHome/apt,8,5,2,35,4.69,325
51987458,8/13/2013,0.98,FALSE,175,DupontCircle,EntireHome/apt,6,3,7,15,4.73,518
51987731,8/13/2013,0.98,FALSE,175,DupontCircle,EntireHome/apt,6,3,7,20,4.35,323
51988092,6/11/2012,0.97,TRUE,1,Petworth,EntireHome/apt,4,2,3,37,4.84,155
51999241,8/20/2020,0.98,FALSE,2,FortMcNair,EntireHome/apt,3,1,2,42,4.93,176
52001607,9/1/2021,0.95,TRUE,1,CapitolHill,EntireHome/apt,4,3,3,14,5,150
52003587,8/21/2016,1,TRUE,1,CapitolHill,EntireHome/apt,4,2,2,31,5,296
52056320,3/25/2013,0.98,FALSE,7013,Downtown,PrivateRoom,2,1,2,2,5,198
52056321,3/25/2013,0.98,FALSE,7013,Downtown,PrivateRoom,2,1,2,1,5,198
52069671,5/16/2011,0.95,TRUE,1,CapitolHill,EntireHome/apt,2,1,1,49,4.92,75
52074773,5/9/2021,0.99,TRUE,3,Georgetown,PrivateRoom,2,1,1,45,4.89,70
52094333,8/6/2020,0.99,TRUE,8,Bellevue,EntireHome/apt,2,1,1,59,4.86,88
52184484,5/29/2018,1,FALSE,2,FortMcNair,EntireHome/apt,2,1,31,17,4.71,150
52188587,5/18/2009,0.96,FALSE,158,Georgetown,EntireHome/apt,4,2,31,2,5,183
52191819,7/25/2011,0.95,TRUE,2,Petworth,EntireHome/apt,4,3,2,22,4.91,200
52201387,5/11/2015,1,TRUE,23,CapitolHill,EntireHome/apt,6,4,31,13,4.69,259
52239871,10/8/2018,0.99,FALSE,83,DupontCircle,PrivateRoom,2,1,2,35,4.34,253
52239878,10/8/2018,0.99,FALSE,83,DupontCircle,PrivateRoom,2,1,2,42,4.55,175
52240404,10/8/2018,0.99,FALSE,83,DupontCircle,PrivateRoom,2,1,2,1,4,125
52240462,10/8/2018,0.99,FALSE,83,DupontCircle,PrivateRoom,2,1,2,266,4.45,262
52240980,10/8/2018,0.99,FALSE,83,DupontCircle,PrivateRoom,2,1,2,76,4.49,256
52242602,10/8/2018,0.99,FALSE,83,DupontCircle,PrivateRoom,2,1,2,132,4.18,229
52254673,9/6/2021,1,FALSE,6,Downtown,PrivateRoom,2,1,1,1,4,326
52254738,9/6/2021,1,FALSE,6,Downtown,PrivateRoom,2,1,1,3,5,326
52255241,9/6/2021,1,FALSE,6,Downtown,PrivateRoom,2,1,1,4,4.75,298
52269279,6/15/2015,0.95,TRUE,2,Petworth,PrivateRoom,1,1,3,2,5,79
52311335,2/7/2016,0.94,FALSE,3,Bellevue,EntireHome/apt,3,2,3,14,4.86,102
52311703,2/7/2016,0.94,FALSE,3,Bellevue,EntireHome/apt,4,3,4,17,4.59,119
52356204,5/19/2021,0.97,FALSE,4,Petworth,EntireHome/apt,2,1,31,29,3.9,87
52366167,8/3/2020,0.95,FALSE,5,Bellevue,EntireHome/apt,7,5,2,5,5,329
52382433,4/6/2011,0.99,TRUE,138,Georgetown,EntireHome/apt,5,2,2,34,4.91,244
52382504,4/6/2011,0.99,TRUE,138,Georgetown,EntireHome/apt,3,1,1,27,4.81,163
52382557,4/6/2011,0.99,TRUE,138,Georgetown,EntireHome/apt,7,3,2,19,4.84,334
52407058,5/11/2016,0.75,TRUE,8,CapitolHill,EntireHome/apt,4,2,3,2,5,500
52496361,10/8/2015,1,TRUE,2,DupontCircle,EntireHome/apt,2,1,2,15,4.87,147
52548082,1/22/2015,1,TRUE,1,DupontCircle,EntireHome/apt,6,3,31,18,4.94,135
52598337,5/12/2016,0.77,FALSE,1,DupontCircle,EntireHome/apt,2,1,31,3,3.33,139
52611694,12/31/2019,0.97,TRUE,1,Petworth,EntireHome/apt,2,1,1,40,4.98,81
52652080,5/19/2021,0.97,FALSE,4,Takoma,EntireHome/apt,2,1,31,2,4,84
52652509,10/6/2021,0.84,FALSE,1,FortMcNair,EntireHome/apt,6,3,2,8,4.5,230
52687574,7/29/2021,0.91,FALSE,195,Downtown,PrivateRoom,2,1,1,1,5,222
52754210,12/27/2014,1,FALSE,2,CapitolHill,EntireHome/apt,4,2,1,46,4.67,85
52778681,9/30/2014,NA,FALSE,1,CapitolHill,EntireHome/apt,2,1,1,13,5,129
52797260,6/18/2019,0.65,FALSE,1,Bellevue,PrivateRoom,1,1,1,8,5,45
52802036,10/4/2021,0.99,TRUE,1,CapitolHill,EntireHome/apt,4,1,1,79,4.91,120
52857483,12/27/2021,NA,FALSE,36,Bellevue,PrivateRoom,2,1,2,20,3.8,52
52878311,7/29/2015,0.99,FALSE,253,DupontCircle,EntireHome/apt,2,1,31,1,5,88
52898793,7/29/2015,0.99,FALSE,253,CapitolHill,EntireHome/apt,3,2,31,12,4.83,181
52935936,7/29/2015,0.99,FALSE,253,DupontCircle,EntireHome/apt,2,1,31,3,5,288
52939714,8/26/2019,0.95,TRUE,21,DupontCircle,EntireHome/apt,2,1,2,65,4.82,124
52949076,5/16/2013,0.95,TRUE,3,CapitolHill,EntireHome/apt,2,1,2,24,5,124
52987235,8/26/2019,0.95,TRUE,21,DupontCircle,EntireHome/apt,2,1,2,60,4.95,120
52991846,10/25/2021,0.93,TRUE,4,CapitolHill,EntireHome/apt,2,1,2,39,4.95,147
52992636,11/4/2020,0.94,TRUE,1,CapitolHill,EntireHome/apt,3,1,2,65,5,90
52994570,10/12/2021,0.97,FALSE,4,CapitolHill,EntireHome/apt,5,2,31,27,4.78,120
53013286,4/10/2019,0.9,FALSE,1,Bellevue,EntireHome/apt,4,2,2,19,4.47,98
53049766,2/22/2016,0.9,TRUE,1,Petworth,EntireHome/apt,2,2,31,5,5,125
53062687,7/29/2015,0.99,FALSE,253,CapitolHill,EntireHome/apt,3,2,31,1,4,119
53066593,10/28/2021,0.75,FALSE,4,Georgetown,EntireHome/apt,4,1,31,3,5,116
53067932,10/28/2021,1,FALSE,2,Petworth,EntireHome/apt,4,2,31,2,1.5,250
53113172,10/23/2021,0.98,FALSE,2,Petworth,EntireHome/apt,13,6,1,12,4.42,761
53145578,7/29/2015,0.99,FALSE,253,DupontCircle,EntireHome/apt,4,2,31,1,5,175
53150537,7/29/2015,0.99,FALSE,253,CapitolHill,EntireHome/apt,5,2,31,2,5,368
53154583,7/13/2012,0.97,TRUE,1,CapitolHill,EntireHome/apt,3,2,1,30,4.9,142
53172204,5/14/2012,0.99,TRUE,4,Georgetown,EntireHome/apt,5,4,2,21,5,399
53173706,10/15/2015,0.99,TRUE,250,CapitolHill,EntireHome/apt,4,2,31,14,4.93,253
53187754,10/25/2021,0.93,TRUE,4,CapitolHill,EntireHome/apt,2,1,2,48,4.92,145
53200199,12/6/2013,0.8,FALSE,2,Georgetown,PrivateRoom,2,1,31,2,1.5,40
53227047,10/9/2012,0.98,TRUE,1,CapitolHill,EntireHome/apt,4,2,2,40,4.93,197
53236856,7/22/2013,0.66,FALSE,200,CapitolHill,EntireHome/apt,5,3,31,1,5,120
53263770,9/3/2014,1,FALSE,1,Bellevue,PrivateRoom,2,1,1,1,5,86
53290703,6/20/2016,0.9,FALSE,1,Georgetown,EntireHome/apt,4,2,3,5,4.8,705
53310452,7/22/2013,0.66,FALSE,200,CapitolHill,EntireHome/apt,5,3,31,8,4.75,150
53356279,9/18/2021,1,TRUE,2,CapitolHill,EntireHome/apt,3,1,31,15,4.8,85
53362379,4/6/2018,1,FALSE,11,DupontCircle,EntireHome/apt,2,1,31,4,4.5,95
53381237,7/22/2013,0.66,FALSE,200,CapitolHill,EntireHome/apt,5,3,31,4,4.25,190
53381582,7/22/2013,0.66,FALSE,200,CapitolHill,EntireHome/apt,5,3,31,9,4.33,120
53381911,7/22/2013,0.66,FALSE,200,CapitolHill,EntireHome/apt,5,3,31,9,4.44,190
53382164,7/22/2013,0.66,FALSE,200,CapitolHill,EntireHome/apt,5,3,31,6,4.83,120
53384508,4/23/2016,0.99,TRUE,2,Takoma,EntireHome/apt,12,4,3,39,4.69,157
53413141,11/18/2021,0.98,TRUE,1,CapitolHill,EntireHome/apt,4,2,2,47,4.94,144
53426479,1/18/2010,0.99,FALSE,28,Georgetown,EntireHome/apt,6,2,2,14,4.43,197
53455610,11/25/2008,1,TRUE,3,Petworth,EntireHome/apt,3,1,3,15,4.93,103
53456921,7/5/2017,0.97,FALSE,8,FortMcNair,EntireHome/apt,7,4,2,22,4.27,380
53509854,5/11/2016,0.75,TRUE,8,CapitolHill,EntireHome/apt,4,3,5,7,4.86,325
53556450,8/13/2013,0.98,FALSE,175,Georgetown,EntireHome/apt,12,6,10,8,4.75,503
53557825,11/26/2021,1,TRUE,1,Georgetown,EntireHome/apt,3,2,2,29,4.9,126
53559268,12/22/2016,0.96,FALSE,1,CapitolHill,EntireHome/apt,5,3,2,8,5,235
53570414,7/29/2015,0.99,FALSE,253,CapitolHill,EntireHome/apt,4,2,31,15,4.4,255
53654540,12/27/2021,NA,FALSE,36,Petworth,PrivateRoom,2,1,1,20,4.2,56
53657060,12/30/2014,1,TRUE,1,CapitolHill,EntireHome/apt,4,2,2,57,4.86,125
53699244,3/3/2013,0.99,TRUE,5,Bellevue,EntireHome/apt,2,1,1,73,4.9,73
53702742,5/6/2015,1,FALSE,3,Takoma,PrivateRoom,1,1,31,4,5,35
53706076,9/21/2011,0.99,TRUE,1,Petworth,EntireHome/apt,4,2,3,34,5,109
53739232,5/20/2015,0.98,TRUE,1,FortMcNair,EntireHome/apt,2,1,31,29,4.93,150
53741239,10/8/2013,0.98,FALSE,8,DupontCircle,EntireHome/apt,5,2,1,24,4.83,457
53785240,12/29/2015,0.98,FALSE,2,Bellevue,EntireHome/apt,10,4,2,23,4.74,300
53795630,8/26/2020,0.92,FALSE,2,Bellevue,EntireHome/apt,3,1,3,20,4.05,69
53834887,3/16/2015,1,TRUE,1,CapitolHill,EntireHome/apt,2,1,1,60,5,143
53895342,8/24/2016,0.96,TRUE,2,CapitolHill,EntireHome/apt,4,2,3,30,5,95
53919426,2/8/2016,1,TRUE,4,CapitolHill,EntireHome/apt,6,3,3,39,4.92,282
53937890,10/8/2018,0.99,FALSE,83,Georgetown,EntireHome/apt,2,1,2,6,4.67,207
53938276,10/8/2018,0.99,FALSE,83,Georgetown,EntireHome/apt,2,1,2,20,3.9,229
53939227,10/8/2018,0.99,FALSE,83,Georgetown,EntireHome/apt,6,3,2,83,4.46,293
53939232,10/8/2018,0.99,FALSE,83,Georgetown,EntireHome/apt,2,1,2,52,4.37,237
53939250,10/8/2018,0.99,FALSE,83,Georgetown,EntireHome/apt,4,2,2,97,4.54,215
53939398,10/8/2018,0.99,FALSE,83,Georgetown,EntireHome/apt,4,2,2,19,4.53,180
53939485,10/8/2018,0.99,FALSE,83,Georgetown,EntireHome/apt,4,2,2,16,4.31,258
53939672,10/8/2018,0.99,FALSE,83,Georgetown,EntireHome/apt,4,1,2,71,4.41,246
53941334,8/26/2019,0.95,TRUE,21,DupontCircle,EntireHome/apt,4,2,2,51,4.78,215
53953956,5/8/2015,0.33,FALSE,1,DupontCircle,EntireHome/apt,4,3,31,2,5,132
53957479,8/26/2019,0.95,TRUE,21,DupontCircle,EntireHome/apt,2,1,2,53,4.94,121
53958255,8/26/2019,0.95,TRUE,21,DupontCircle,EntireHome/apt,2,1,2,51,4.98,125
53958894,8/26/2019,0.95,TRUE,21,DupontCircle,EntireHome/apt,2,1,2,54,4.91,119
53989278,8/18/2016,1,FALSE,34,Bellevue,PrivateRoom,2,1,2,44,4.18,54
54039531,12/3/2020,1,TRUE,4,CapitolHill,EntireHome/apt,5,3,3,30,4.97,317
54054615,10/8/2018,0.99,FALSE,83,Georgetown,EntireHome/apt,4,2,2,6,4,201
54069994,8/18/2016,1,FALSE,34,Bellevue,PrivateRoom,2,1,2,46,4.46,49
54094540,6/16/2015,1,TRUE,2,CapitolHill,EntireHome/apt,4,2,1,27,4.96,296
54103533,7/19/2017,0.88,TRUE,5,CapitolHill,PrivateRoom,1,1,31,17,4.94,59
54141223,8/3/2020,0.95,FALSE,5,Bellevue,EntireHome/apt,8,5,31,9,3.67,400
54163640,10/15/2015,0.99,TRUE,250,Petworth,EntireHome/apt,7,4,2,22,5,174
54182136,12/27/2021,NA,FALSE,36,Bellevue,PrivateRoom,2,1,1,38,4.16,54
54182929,12/27/2021,NA,FALSE,36,Bellevue,PrivateRoom,2,1,2,35,4.14,59
54215403,5/22/2016,1,TRUE,1,Takoma,EntireHome/apt,4,2,1,26,5,75
54271035,12/16/2016,0.97,FALSE,4369,Downtown,EntireHome/apt,4,2,32,1,3,208
54295605,1/13/2022,0.87,TRUE,1,Takoma,EntireHome/apt,8,5,2,30,4.87,255
54296485,10/25/2021,0.93,TRUE,4,CapitolHill,EntireHome/apt,4,2,2,53,4.83,227
54353240,5/14/2016,0.94,TRUE,2,Petworth,EntireHome/apt,4,2,3,28,4.75,103
54353625,6/14/2015,1,TRUE,1,Georgetown,EntireHome/apt,8,6,1,48,4.94,459
54371154,4/5/2021,NA,FALSE,2342,Downtown,EntireHome/apt,5,3,1,1,5,387
54376826,1/20/2022,0.7,FALSE,1,CapitolHill,EntireHome/apt,6,3,2,15,4.87,200
54389675,3/14/2015,1,FALSE,1,FortMcNair,EntireHome/apt,2,1,60,2,5,200
5.30E+17,2/26/2018,0.75,FALSE,1,DupontCircle,EntireHome/apt,4,2,1,38,4.92,108
5.41E+17,10/28/2013,0.98,TRUE,2,CapitolHill,EntireHome/apt,3,1,7,6,5,320
5.44E+17,10/10/2016,1,TRUE,1,CapitolHill,EntireHome/apt,4,2,2,15,5,200
5.45E+17,12/27/2021,NA,FALSE,36,Bellevue,PrivateRoom,2,1,1,47,4.43,50
5.47E+17,1/23/2022,1,FALSE,1,Takoma,EntireHome/apt,4,2,60,23,4.96,105
5.47E+17,12/27/2021,NA,FALSE,36,Bellevue,PrivateRoom,1,1,1,23,4.96,44
5.47E+17,3/26/2016,0.96,TRUE,1,CapitolHill,EntireHome/apt,3,2,2,23,4.96,132
5.48E+17,6/7/2012,1,TRUE,1,CapitolHill,PrivateRoom,2,1,3,38,5,45
5.48E+17,1/25/2022,0.99,FALSE,5,Downtown,EntireHome/apt,4,2,1,38,5,295
5.48E+17,2/28/2016,0.99,TRUE,3,Georgetown,EntireHome/apt,2,1,4,38,5,123
5.49E+17,1/26/2022,0.95,FALSE,1,FortMcNair,EntireHome/apt,4,2,2,3,4,500
5.49E+17,12/20/2014,0.8,FALSE,2,Petworth,EntireHome/apt,2,1,30,3,4,80
5.49E+17,3/9/2019,0.98,TRUE,22,DupontCircle,EntireHome/apt,2,1,10,3,4,289
5.50E+17,11/17/2019,0.99,FALSE,3,Petworth,EntireHome/apt,8,4,3,13,4.54,200
5.50E+17,1/28/2022,1,FALSE,1,CapitolHill,EntireHome/apt,6,3,31,13,4.54,198
5.51E+17,1/29/2022,0.75,FALSE,2,Petworth,EntireHome/apt,2,1,2,1,5,88
5.52E+17,2/24/2020,0.94,TRUE,5,Downtown,EntireHome/apt,2,1,3,23,5,300
5.54E+17,2/2/2022,1,FALSE,1,Bellevue,EntireHome/apt,4,1,1,33,4.82,99
5.54E+17,10/8/2018,0.99,FALSE,83,Georgetown,EntireHome/apt,2,1,2,33,4.82,277
5.56E+17,1/13/2022,1,TRUE,1,CapitolHill,EntireHome/apt,4,2,2,40,4.95,238
5.60E+17,2/8/2022,0.98,TRUE,1,FortMcNair,EntireHome/apt,4,2,2,26,5,216
5.60E+17,8/18/2016,1,FALSE,34,Bellevue,PrivateRoom,2,1,2,26,5,43
5.60E+17,6/30/2021,1,TRUE,2,FortMcNair,EntireHome/apt,3,1,1,26,5,215
5.61E+17,8/3/2020,0.95,FALSE,5,Bellevue,EntireHome/apt,7,5,2,2,5,297
5.62E+17,2/5/2013,0.95,TRUE,5,CapitolHill,EntireHome/apt,2,1,3,5,5,155
5.62E+17,12/22/2015,0.97,TRUE,2,Downtown,EntireHome/apt,2,1,5,5,5,130
5.63E+17,2/15/2022,0.95,TRUE,1,CapitolHill,EntireHome/apt,2,1,2,21,4.81,137
5.63E+17,2/16/2022,0.97,TRUE,1,Petworth,EntireHome/apt,7,4,3,21,4.81,275
5.65E+17,3/8/2015,1,FALSE,7,Takoma,EntireHome/apt,2,1,31,1,5,50
5.68E+17,2/21/2022,1,FALSE,3,Takoma,EntireHome/apt,2,1,2,28,4.64,85
5.70E+17,10/15/2018,0.96,FALSE,2,CapitolHill,EntireHome/apt,2,1,2,7,5,135
5.70E+17,4/24/2015,0.59,FALSE,4,Georgetown,EntireHome/apt,4,2,2,7,5,650
5.70E+17,6/11/2014,0.96,FALSE,147,FortMcNair,EntireHome/apt,5,3,3,7,5,383
5.72E+17,2/28/2022,1,TRUE,1,CapitolHill,EntireHome/apt,4,2,2,31,5,272
5.72E+17,3/6/2018,1,TRUE,14,DupontCircle,PrivateRoom,2,1,1,31,5,348
5.72E+17,3/6/2018,1,TRUE,14,DupontCircle,PrivateRoom,4,2,1,31,5,425
5.73E+17,2/28/2022,0.98,FALSE,1,CapitolHill,EntireHome/apt,4,2,3,29,4.83,217
5.73E+17,3/22/2018,1,FALSE,5,Petworth,PrivateRoom,2,1,1,29,4.83,69
5.74E+17,11/26/2013,0.77,FALSE,8,Georgetown,EntireHome/apt,2,1,60,1,5,80
5.75E+17,12/27/2021,NA,FALSE,36,Petworth,PrivateRoom,2,1,2,7,4.43,69
5.75E+17,9/18/2015,1,FALSE,2,Georgetown,EntireHome/apt,2,1,14,7,4.43,120
5.77E+17,10/15/2015,0.99,TRUE,250,CapitolHill,EntireHome/apt,4,2,2,20,4.65,100
5.77E+17,7/18/2017,0.67,FALSE,1,DupontCircle,EntireHome/apt,7,2,2,20,4.65,499
5.77E+17,6/2/2014,0.94,FALSE,3,CapitolHill,EntireHome/apt,8,6,2,20,4.65,250
5.78E+17,10/15/2015,0.99,TRUE,250,Georgetown,EntireHome/apt,6,3,31,14,4.71,126
5.79E+17,12/27/2021,NA,FALSE,36,Petworth,PrivateRoom,2,1,1,19,4.05,65
5.80E+17,8/10/2011,1,TRUE,2,FortMcNair,EntireHome/apt,6,5,1,1,2,130
5.80E+17,12/16/2016,0.97,FALSE,4369,CapitolHill,EntireHome/apt,4,2,32,1,2,250
5.81E+17,10/8/2012,0.99,TRUE,14,DupontCircle,EntireHome/apt,7,3,2,14,4.93,356
5.82E+17,9/10/2013,1,FALSE,4,Petworth,EntireHome/apt,2,1,1,17,4.82,61
5.83E+17,9/9/2019,1,TRUE,2,CapitolHill,EntireHome/apt,6,3,2,57,5,212
5.83E+17,12/27/2021,NA,FALSE,36,Petworth,PrivateRoom,2,1,2,57,5,81
5.85E+17,12/27/2021,NA,FALSE,36,Bellevue,PrivateRoom,2,1,1,1,5,52
5.87E+17,5/14/2019,0.97,FALSE,52,Bellevue,PrivateRoom,1,1,31,8,4.88,49
5.87E+17,10/15/2015,0.99,TRUE,250,Downtown,EntireHome/apt,4,2,2,8,4.88,395
5.89E+17,1/5/2015,1,TRUE,2,Petworth,EntireHome/apt,4,2,2,27,4.85,122
5.90E+17,4/27/2016,0.8,FALSE,36,DupontCircle,EntireHome/apt,2,2,31,3,4.67,75
5.90E+17,11/15/2012,1,TRUE,6,Petworth,EntireHome/apt,8,4,4,3,4.67,242
5.91E+17,10/8/2018,0.99,FALSE,83,DupontCircle,PrivateRoom,2,1,2,61,4.31,193
5.91E+17,5/14/2019,0.97,FALSE,52,Bellevue,PrivateRoom,1,1,31,61,4.31,30
5.93E+17,9/13/2015,0.93,TRUE,1,Petworth,EntireHome/apt,4,1,2,27,4.93,102
5.94E+17,10/15/2015,0.99,TRUE,250,Petworth,EntireHome/apt,4,2,2,19,4.89,92
5.94E+17,10/15/2015,0.99,TRUE,250,Petworth,EntireHome/apt,4,2,2,19,4.89,92
5.94E+17,11/19/2021,1,FALSE,10,Georgetown,PrivateRoom,2,1,1,19,4.89,322
5.95E+17,3/31/2022,0.75,FALSE,2,Takoma,EntireHome/apt,2,1,28,30,4.87,93
5.95E+17,1/30/2021,1,TRUE,7,DupontCircle,EntireHome/apt,3,3,30,30,4.87,169
5.98E+17,8/26/2019,0.95,TRUE,21,DupontCircle,EntireHome/apt,4,2,2,22,4.86,214
6.00E+17,8/26/2019,0.95,TRUE,21,DupontCircle,EntireHome/apt,2,1,2,30,4.8,134
6.00E+17,4/10/2016,0.97,FALSE,1,CapitolHill,EntireHome/apt,5,2,1,30,4.8,137
6.03E+17,8/26/2019,0.95,TRUE,21,DupontCircle,EntireHome/apt,2,1,2,30,4.97,131
6.03E+17,3/12/2018,1,FALSE,5,Petworth,EntireHome/apt,6,3,2,30,4.97,391
6.04E+17,10/15/2015,0.99,TRUE,250,CapitolHill,EntireHome/apt,6,3,2,18,4.83,154
6.05E+17,2/8/2016,1,TRUE,4,CapitolHill,EntireHome/apt,4,2,3,12,5,206
6.05E+17,4/14/2022,1,TRUE,2,Georgetown,EntireHome/apt,3,1,1,12,5,167
6.07E+17,1/12/2016,0.89,FALSE,1,Bellevue,PrivateRoom,2,1,2,4,4.75,71
6.08E+17,6/3/2015,1,FALSE,2,CapitolHill,EntireHome/apt,4,2,2,7,4.71,114
6.08E+17,7/1/2016,1,FALSE,1,FortMcNair,EntireHome/apt,4,2,1,7,4.71,124
6.09E+17,12/16/2016,0.97,FALSE,4369,Downtown,EntireHome/apt,2,1,32,1,5,164
6.09E+17,8/26/2019,0.95,TRUE,21,DupontCircle,EntireHome/apt,2,1,2,1,5,144
6.13E+17,5/14/2019,0.97,FALSE,52,Bellevue,PrivateRoom,1,1,31,5,4.6,30
6.13E+17,1/18/2010,0.99,FALSE,28,Georgetown,EntireHome/apt,6,2,2,5,4.6,269
6.14E+17,12/27/2014,1,FALSE,2,CapitolHill,EntireHome/apt,8,6,3,2,4.5,239
6.14E+17,11/19/2021,1,FALSE,10,Georgetown,PrivateRoom,2,1,1,2,4.5,322
6.15E+17,12/27/2021,NA,FALSE,36,Bellevue,PrivateRoom,2,1,2,6,5,45
6.15E+17,12/27/2021,NA,FALSE,36,Bellevue,PrivateRoom,2,1,1,6,5,52
6.15E+17,4/28/2022,1,FALSE,1,Takoma,EntireHome/apt,10,6,4,6,5,300
6.15E+17,4/10/2012,0.96,FALSE,2,Petworth,EntireHome/apt,2,1,1,6,5,97
6.15E+17,1/22/2016,1,TRUE,3,CapitolHill,EntireHome/apt,6,3,1,6,5,131
6.16E+17,2/22/2018,1,FALSE,6605,FortMcNair,PrivateRoom,2,1,1,2,4.5,264
6.17E+17,2/22/2018,1,FALSE,6605,FortMcNair,PrivateRoom,8,4,1,2,5,551
6.17E+17,2/22/2018,1,FALSE,6605,FortMcNair,PrivateRoom,8,4,1,2,5,551
6.17E+17,2/22/2018,1,FALSE,6605,FortMcNair,PrivateRoom,4,2,1,2,5,276
6.17E+17,2/22/2018,1,FALSE,6605,FortMcNair,PrivateRoom,2,1,1,2,5,264
6.17E+17,11/15/2013,1,FALSE,2,CapitolHill,EntireHome/apt,2,1,3,2,5,110
6.19E+17,8/18/2016,1,FALSE,34,Bellevue,PrivateRoom,1,1,1,17,4.88,44
6.19E+17,10/15/2015,0.99,TRUE,250,Petworth,EntireHome/apt,8,5,2,17,4.88,210
6.19E+17,5/4/2022,1,FALSE,1,Bellevue,EntireHome/apt,2,1,1,17,4.88,83
6.21E+17,4/21/2016,1,FALSE,2,Takoma,EntireHome/apt,4,1,2,8,4.88,101
6.23E+17,6/22/2020,0.98,TRUE,4,DupontCircle,EntireHome/apt,3,1,31,1,5,100
6.24E+17,6/30/2015,0.97,FALSE,26,Georgetown,EntireHome/apt,6,3,2,6,4.5,207
6.24E+17,6/30/2015,0.97,FALSE,26,Georgetown,EntireHome/apt,6,3,2,6,4.5,197
6.24E+17,7/10/2019,0.79,FALSE,1,DupontCircle,EntireHome/apt,4,2,2,6,4.5,329
6.25E+17,1/2/2017,1,TRUE,3,CapitolHill,EntireHome/apt,6,2,1,6,4.83,167
6.26E+17,5/24/2016,1,FALSE,3,Petworth,EntireHome/apt,8,4,1,22,4.86,321
6.29E+17,5/14/2019,0.97,FALSE,52,Bellevue,PrivateRoom,1,1,31,2,5,35
6.29E+17,12/10/2010,0.48,FALSE,79,Petworth,PrivateRoom,1,1,31,2,5,35
6.29E+17,7/5/2017,0.97,FALSE,8,FortMcNair,EntireHome/apt,8,4,1,2,5,309
6.31E+17,7/12/2012,0.8,FALSE,4,Petworth,EntireHome/apt,2,2,2,7,5,112
6.31E+17,5/17/2022,0.95,FALSE,2,Bellevue,EntireHome/apt,4,2,2,7,5,127
6.32E+17,1/9/2018,0.89,FALSE,1,CapitolHill,EntireHome/apt,2,1,2,4,5,128
6.33E+17,10/8/2012,0.99,TRUE,14,DupontCircle,EntireHome/apt,4,2,2,9,4.78,136
6.33E+17,2/8/2016,1,TRUE,4,CapitolHill,EntireHome/apt,4,2,3,9,4.78,109
6.34E+17,10/15/2015,0.99,TRUE,250,DupontCircle,EntireHome/apt,2,1,2,15,4.87,120
6.34E+17,10/15/2015,0.99,TRUE,250,DupontCircle,EntireHome/apt,4,2,2,15,4.87,114
6.35E+17,5/14/2019,0.97,FALSE,52,Bellevue,PrivateRoom,1,1,31,15,5,32
6.35E+17,5/24/2022,1,FALSE,1,CapitolHill,EntireHome/apt,2,1,2,15,5,124
6.35E+17,10/8/2012,0.99,TRUE,14,DupontCircle,EntireHome/apt,10,6,2,15,5,483
6.36E+17,5/26/2022,1,FALSE,1,Georgetown,PrivateRoom,1,1,1,1,1,160
6.39E+17,12/23/2017,0.95,FALSE,1,Petworth,EntireHome/apt,7,3,3,8,5,192
6.41E+17,1/13/2013,1,FALSE,1,DupontCircle,EntireHome/apt,4,2,3,1,5,195
6.43E+17,10/15/2015,0.99,TRUE,250,CapitolHill,EntireHome/apt,4,2,2,11,4.91,103
6.44E+17,1/19/2018,1,FALSE,2,Petworth,EntireHome/apt,3,1,2,3,4.67,165
